//NAME,STATE,SKILL_ID,SKILL_LV,PERCENT,CASTINT_TIME,COOL_DOWN,DISPELL,IF_CASE,IF_VALUE
DRACULA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,5000,NO_DISPEL,IF_SLAVENUM,5
DRACULA,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,5000,NO_DISPEL,IF_SLAVENUM,5
DRAKE,RUSH_ST,AL_DECAGI,10,200,0,60000,NO_DISPEL,0,0
DRAKE,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
DRAKE,BERSERK_ST,BS_MAXIMIZE,1,50,0,5000,NO_DISPEL,0,0
DRAKE,RUSH_ST,BS_MAXIMIZE,1,50,0,5000,NO_DISPEL,0,0
DRAKE,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
DRAKE,RUSH_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
DRAKE,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
DRAKE,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
DRAKE,RUSH_ST,NPC_WATERATTACK,5,200,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
DRAKE,BERSERK_ST,NPC_WATERATTACK,5,200,0,5000,NO_DISPEL,0,0
DRAKE,RUSH_ST,NPC_WATERATTACK,5,200,0,5000,NO_DISPEL,0,0
DRAKE,BERSERK_ST,WZ_WATERBALL,10,200,500,5000,NO_DISPEL,0,0
DRAKE,RUSH_ST,WZ_WATERBALL,10,200,500,5000,NO_DISPEL,0,0
EDDGA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
EDDGA,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
EDDGA,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
EDDGA,BERSERK_ST,AM_DEMONSTRATION,5,200,0,2000,0,0,0
EDDGA,RUSH_ST,AM_DEMONSTRATION,5,200,0,2000,0,0,0
EDDGA,RUSH_ST,MG_FIREBALL,10,1000,0,0,0,IF_SKILLUSE,MG_FIREWALL
EDDGA,RUSH_ST,MG_FIREBALL,10,400,0,0,0,0,0
EDDGA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
EDDGA,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
EDDGA,RUSH_ST,SM_ENDURE,1,500,0,10000,0,IF_RANGEATTACKED,0
EDDGA,BERSERK_ST,SM_MAGNUM,10,300,0,2000,NO_DISPEL,0,0
GARM,RUSH_ST,AL_DECAGI,10,200,0,300000,NO_DISPEL,0,0
GARM,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
GARM,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
GARM,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
GARM,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
GARM,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
GARM,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
GARM,RUSH_ST,NPC_WATERATTACK,5,200,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
GARM,BERSERK_ST,NPC_WATERATTACK,5,200,0,5000,NO_DISPEL,0,0
GARM,RUSH_ST,WZ_STORMGUST,10,200,0,5000,NO_DISPEL,0,0
GARM,BERSERK_ST,WZ_STORMGUST,10,200,0,5000,NO_DISPEL,0,0
GOLDEN_BUG,IDLE_ST,AL_HEAL,10,1000,0,5000,0,IF_HIDING,0
GOLDEN_BUG,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
GOLDEN_BUG,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
GOLDEN_BUG,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
GOLDEN_BUG,BERSERK_ST,CR_REFLECTSHIELD,10,1000,0,300000,0,0,0
GOLDEN_BUG,RUSH_ST,CR_REFLECTSHIELD,10,1000,0,300000,0,0,0
GOLDEN_BUG,BERSERK_ST,MC_MAMMONITE,10,200,0,5000,NO_DISPEL,0,0
GOLDEN_BUG,RUSH_ST,MG_FIREBALL,10,200,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
GOLDEN_BUG,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
GOLDEN_BUG,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,5
GOLDEN_BUG,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,5
GOLDEN_BUG,BERSERK_ST,SM_MAGNUM,10,200,0,5000,NO_DISPEL,0,0
GOLDEN_BUG,BERSERK_ST,TF_HIDING,1,100,0,5000,NO_DISPEL,IF_HP,20
INCANTATION_SAMURAI,IDLE_ST,AL_TELEPORT,1,500,1000,5000,0,IF_HP,20
INCANTATION_SAMURAI,RUSH_ST,AL_TELEPORT,1,1000,0,0,0,IF_SKILLUSE,MG_FIREWALL
INCANTATION_SAMURAI,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
INCANTATION_SAMURAI,BERSERK_ST,KN_BRANDISHSPEAR,10,200,500,5000,NO_DISPEL,0,0
INCANTATION_SAMURAI,BERSERK_ST,NPC_CRITICALSLASH,1,200,0,5000,NO_DISPEL,0,0
INCANTATION_SAMURAI,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
INCANTATION_SAMURAI,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
INCANTATION_SAMURAI,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
INCANTATION_SAMURAI,BERSERK_ST,RG_INTIMIDATE,10,200,0,60000,NO_DISPEL,0,0
STORMY_KNIGHT,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
STORMY_KNIGHT,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
STORMY_KNIGHT,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
STORMY_KNIGHT,BERSERK_ST,CR_SHIELDCHARGE,5,200,0,20000,NO_DISPEL,0,0
STORMY_KNIGHT,RUSH_ST,NPC_HALLUCINATION,1,50,0,5000,NO_DISPEL,0,0
STORMY_KNIGHT,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
STORMY_KNIGHT,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
STORMY_KNIGHT,RUSH_ST,NPC_WINDATTACK,5,200,0,5000,NO_DISPEL,0,0
STORMY_KNIGHT,BERSERK_ST,NPC_WINDATTACK,5,200,0,5000,NO_DISPEL,0,0
STORMY_KNIGHT,RUSH_ST,WZ_STORMGUST,10,1000,500,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
STORMY_KNIGHT,BERSERK_ST,WZ_STORMGUST,10,200,500,5000,NO_DISPEL,0,0
STORMY_KNIGHT,RUSH_ST,WZ_STORMGUST,10,200,500,5000,NO_DISPEL,0,0
LORD_OF_DEATH,RUSH_ST,AL_DECAGI,10,200,0,60000,NO_DISPEL,0,0
LORD_OF_DEATH,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
LORD_OF_DEATH,BERSERK_ST,KN_BRANDISHSPEAR,10,200,500,5000,NO_DISPEL,0,0
LORD_OF_DEATH,BERSERK_ST,NPC_STUNATTACK,5,200,0,0,NO_DISPEL,0,0
LORD_OF_DEATH,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
LORD_OF_DEATH,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
MAYA,BERSERK_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_HP,30
MAYA,RUSH_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_HP,30
MAYA,BERSERK_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_COMRADEHP,60
MAYA,RUSH_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_COMRADEHP,60
MAYA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
MAYA,IDLE_ST,AL_TELEPORT,1,50,0,5000,0,0,0
MAYA,RMOVE_ST,AL_TELEPORT,1,50,0,5000,0,0,0
MAYA,BERSERK_ST,CR_AUTOGUARD,10,50,0,5000,0,0,0
MAYA,BERSERK_ST,KN_BRANDISHSPEAR,10,200,500,5000,NO_DISPEL,0,0
MAYA,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
MAYA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
MAYA,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
MAYA,RUSH_ST,WZ_HEAVENDRIVE,5,1000,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
MAYA,BERSERK_ST,WZ_HEAVENDRIVE,5,200,0,5000,NO_DISPEL,0,0
MAYA,RUSH_ST,WZ_HEAVENDRIVE,5,200,0,5000,NO_DISPEL,0,0
MISTRESS,BERSERK_ST,AL_HEAL,10,1000,0,5000,0,IF_HP,30
MISTRESS,RUSH_ST,AL_HEAL,10,1000,0,5000,0,IF_HP,30
MISTRESS,BERSERK_ST,AL_HEAL,10,1000,0,5000,0,IF_COMRADEHP,60
MISTRESS,RUSH_ST,AL_HEAL,10,1000,0,5000,0,IF_COMRADEHP,60
MISTRESS,BERSERK_ST,AL_PNEUMA,1,200,0,5000,0,IF_RANGEATTACKED,0
MISTRESS,RUSH_ST,AL_PNEUMA,1,200,0,5000,0,IF_RANGEATTACKED,0
MISTRESS,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
MISTRESS,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,0,0
MISTRESS,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,0,0
MISTRESS,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
MISTRESS,RUSH_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
MISTRESS,RUSH_ST,NPC_SILENCEATTACK,5,1000,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
MISTRESS,BERSERK_ST,NPC_SILENCEATTACK,5,200,0,5000,NO_DISPEL,0,0
MISTRESS,RUSH_ST,NPC_SILENCEATTACK,5,200,0,5000,NO_DISPEL,0,0
MISTRESS,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
MISTRESS,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
MISTRESS,BERSERK_ST,WZ_JUPITEL,10,200,0,5000,0,0,0
MISTRESS,RUSH_ST,WZ_JUPITEL,10,200,0,5000,0,0,0
MOONLIGHT,BERSERK_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_HP,30
MOONLIGHT,RUSH_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_HP,30
MOONLIGHT,BERSERK_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_COMRADEHP,60
MOONLIGHT,RUSH_ST,AL_HEAL,10,1000,0,5000,NO_DISPEL,IF_COMRADEHP,60
MOONLIGHT,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
MOONLIGHT,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
MOONLIGHT,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
MOONLIGHT,RUSH_ST,BS_HAMMERFALL,10,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,BERSERK_ST,BS_HAMMERFALL,10,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,BERSERK_ST,MC_MAMMONITE,10,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,RUSH_ST,MG_COLDBOLT,5,400,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
MOONLIGHT,RUSH_ST,MG_COLDBOLT,5,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,RUSH_ST,MG_FIREBOLT,5,400,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
MOONLIGHT,RUSH_ST,MG_FIREBOLT,5,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,RUSH_ST,MG_LIGHTNINGBOLT,5,400,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
MOONLIGHT,RUSH_ST,MG_LIGHTNINGBOLT,5,200,0,5000,NO_DISPEL,0,0
MOONLIGHT,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
MOONLIGHT,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
MOONLIGHT,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
MOONLIGHT,BERSERK_ST,SA_DISPELL,5,200,500,5000,NO_DISPEL,0,0
MOONLIGHT,RUSH_ST,SA_DISPELL,5,200,500,5000,NO_DISPEL,0,0
ORC_LORD,RUSH_ST,AL_INCAGI,10,200,700,300000,NO_DISPEL,0,0
ORC_LORD,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
ORC_LORD,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ORC_LORD,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ORC_LORD,BERSERK_ST,CR_SHIELDCHARGE,5,200,0,5000,NO_DISPEL,0,0
ORC_LORD,RUSH_ST,MG_COLDBOLT,10,200,0,5000,NO_DISPEL,0,0
ORC_LORD,RUSH_ST,MG_FIREBOLT,10,200,0,5000,NO_DISPEL,0,0
ORC_LORD,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,NO_DISPEL,0,0
ORC_LORD,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
ORC_LORD,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
ORC_LORD,RUSH_ST,PR_LEXDIVINA,10,1000,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
ORC_LORD,RUSH_ST,PR_LEXDIVINA,10,200,0,5000,NO_DISPEL,0,0
ORC_LORD,RUSH_ST,SM_PROVOKE,10,200,0,5000,NO_DISPEL,0,0
ORC_HERO,RUSH_ST,AL_DECAGI,10,200,0,300000,NO_DISPEL,0,0
ORC_HERO,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
ORC_HERO,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ORV_HERO,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
ORC_HERO,BERSERK_ST,CR_AUTOGUARD,10,200,0,300000,0,0,0
ORC_HERO,BERSERK_ST,KN_TWOHANDQUICKEN,10,1000,0,120000,0,IF_HP,30
ORC_HERO,RUSH_ST,MG_THUNDERSTORM,10,1000,1500,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
ORC_HERO,BERSERK_ST,MG_THUNDERSTORM,10,200,1500,5000,NO_DISPEL,0,0
ORC_HERO,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,NO_DISPEL,0,0
ORC_HERO,BERSERK_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
ORC_HERO,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
ORC_HERO,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
OSIRIS,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
OSIRIS,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
OSIRIS,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
OSIRIS,BERSERK_ST,AS_VENOMDUST,5,200,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
OSIRIS,BERSERK_ST,AS_VENOMDUST,5,200,0,5000,NO_DISPEL,0,0
OSIRIS,BERSERK_ST,NPC_CURSEATTACK,5,200,0,5000,NO_DISPEL,0,0
OSIRIS,RUSH_ST,NPC_CURSEATTACK,5,200,0,5000,NO_DISPEL,0,0
OSIRIS,BERSERK_ST,NPC_DARKBREATH,5,50,0,5000,NO_DISPEL,0,0
OSIRIS,RUSH_ST,NPC_DARKBREATH,5,50,0,5000,NO_DISPEL,0,0
OSIRIS,BERSERK_ST,NPC_POISONATTACK,5,200,0,5000,NO_DISPEL,0,0
OSIRIS,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
OSIRIS,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
OSIRIS,BERSERK_ST,SM_BASH,10,200,0,5000,0,0,0
OSIRIS,RUSH_ST,WZ_QUAGMIRE,5,200,0,5000,NO_DISPEL,0,0
PHARAOH,BERSERK_ST,AC_CHARGEARROW,1,200,0,0,0,0,0
PHARAOH,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
PHARAOH,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
PHARAOH,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
PHARAOH,RUSH_ST,MG_THUNDERSTORM,9,200,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
PHARAOH,BERSERK_ST,NPC_DARKBLESSING,1,50,800,5000,NO_DISPEL,0,0
PHARAOH,RUSH_ST,NPC_ENERGYDRAIN,1,1000,0,5000,0,IF_SKILLUSE,MG_FIREWALL
PHARAOH,BERSERK_ST,NPC_ENERGYDRAIN,1,200,0,5000,0,0,0
PHARAOH,RUSH_ST,NPC_ENERGYDRAIN,1,200,0,5000,0,0,0
PHARAOH,RUSH_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
PHARAOH,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
PHARAOH,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,10000,NO_DISPEL,IF_SLAVENUM,3
PHREEONI,IDLE_ST,AL_HEAL,10,1000,0,5000,0,IF_HIDING,0
PHREEONI,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
PHREEONI,IDLE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
PHREEONI,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
PHREEONI,RUSH_ST,NPC_GUIDEDATTACK,5,50,0,20000,NO_DISPEL,0,0
PHREEONI,BERSERK_ST,NPC_LICK,5,200,0,5000,0,0,0
PHREEONI,RUSH_ST,NPC_PETRIFYATTACK,5,200,500,5000,NO_DISPEL,0,0
PHREEONI,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
PHREEONI,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
PHREEONI,BERSERK_ST,TF_HIDING,1,200,500,5000,NO_DISPEL,IF_HP,20
PHREEONI,RUSH_ST,WZ_HEAVENDRIVE,5,1000,0,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
TURTLE_GENERAL,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
TURTLE_GENERAL,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
TURTLE_GENERAL,BERSERK_ST,AS_SONICBLOW,10,200,0,5000,NO_DISPEL,0,0
TURTLE_GENERAL,BERSERK_ST,BS_MAXIMIZE,5,50,0,30000,NO_DISPEL,0,0
TURTLE_GENERAL,RUSH_ST,BS_MAXIMIZE,5,50,0,30000,NO_DISPEL,0,0
TURTLE_GENERAL,BERSERK_ST,NPC_GROUNDATTACK,5,200,0,5000,NO_DISPEL,0,0
TURTLE_GENERAL,BERSERK_ST,NPC_STUNATTACK,5,200,0,5000,NO_DISPEL,0,0
TURTLE_GENERAL,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
TURTLE_GENERAL,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,3
TURTLE_GENERAL,RUSH_ST,SM_ENDURE,1,500,0,10000,0,IF_RANGEATTACKED,0
TURTLE_GENERAL,RUSH_ST,WZ_WATERBALL,10,1000,500,5000,NO_DISPEL,IF_SKILLUSE,MG_FIREWALL
TURTLE_GENERAL,BERSERK_ST,WZ_WATERBALL,5,200,500,20000,NO_DISPEL,0,0
EVENT_BAPHO,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
EVENT_BAPHO,RMOVE_ST,AL_TELEPORT,1,500,0,5000,0,IF_RUDEATTACK,0
EVENT_BAPHO,IDLE_ST,AL_TELEPORT,1,200,0,0,0,0,0
EVENT_BAPHO,BERSERK_ST,KN_BRANDISHSPEAR,10,200,0,5000,0,0,0
EVENT_BAPHO,BERSERK_ST,KN_TWOHANDQUICKEN,10,1000,0,120000,0,IF_HP,30
EVENT_BAPHO,BERSERK_ST,NPC_BARRIER,1,200,3000,60000,NO_DISPEL,0,0
EVENT_BAPHO,BERSERK_ST,NPC_GUIDEDATTACK,5,200,0,20000,0,0,0
EVENT_BAPHO,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,20000,NO_DISPEL,IF_SLAVENUM,3
EVENT_BAPHO,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,2000,20000,NO_DISPEL,IF_SLAVENUM,3
EVENT_BAPHO,RUSH_ST,WZ_METEOR,10,200,0,5000,0,0,0
EVENT_BAPHO,BERSERK_ST,WZ_METEOR,10,200,0,5000,0,0,0
EVENT_BAPHO,RUSH_ST,WZ_STORMGUST,10,200,0,5000,0,0,0
EVENT_BAPHO,BERSERK_ST,WZ_STORMGUST,10,200,0,5000,0,0,0
EVENT_BAPHO,RUSH_ST,WZ_VERMILION,10,200,0,5000,0,0,0
EVENT_BAPHO,BERSERK_ST,WZ_VERMILION,10,200,0,5000,0,0,0
EVENT_PORING,IDLE_ST,AL_HEAL,10,1000,0,2000,0,0,0
EVENT_PORING,RMOVE_ST,AL_HEAL,10,1000,0,2000,0,0,0
EVENT_PORING,BERSERK_ST,AL_TELEPORT,1,100,5000,60000,NO_DISPEL,IF_HP,30
EVENT_PORING,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
EVENT_PORING,BERSERK_ST,NPC_DARKBLESSING,1,100,2000,5000,NO_DISPEL,0,0
EVENT_PORING,IDLE_ST,NPC_SUMMONSLAVE,1,1000,2000,10000,NO_DISPEL,IF_SLAVENUM,3
EVENT_PORING,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,2000,10000,NO_DISPEL,IF_SLAVENUM,3
EVENT_PORING,BERSERK_ST,RG_INTIMIDATE,5,100,0,3000,0,0,0
EVENT_PORING,BERSERK_ST,RG_STRIPARMOR,5,200,0,3000,0,0,0
EVENT_PORING,BERSERK_ST,RG_STRIPHELM,5,200,0,3000,0,0,0
EVENT_PORING,BERSERK_ST,RG_STRIPSHIELD,5,200,0,3000,0,0,0
EVENT_PORING,BERSERK_ST,RG_STRIPWEAPON,5,200,0,3000,0,0,0
TAO_GUNKA,RUSH_ST,AL_TELEPORT,1,1000,0,0,0,IF_SKILLUSE,MG_FIREWALL
TAO_GUNKA,IDLE_ST,AL_TELEPORT,1,1000,0,0,0,IF_RUDEATTACK,0
TAO_GUNKA,BERSERK_ST,NPC_COMBOATTACK,10,200,0,5000,0,0,0
TAO_GUNKA,RUSH_ST,NPC_COMBOATTACK,10,200,0,5000,0,0,0
TAO_GUNKA,BERSERK_ST,NPC_CRITICALSLASH,1,200,0,5000,0,0,0
TAO_GUNKA,BERSERK_ST,NPC_GUIDEDATTACK,10,200,0,5000,0,0,0
TAO_GUNKA,RUSH_ST,NPC_GUIDEDATTACK,10,200,0,5000,0,0,0
TAO_GUNKA,BERSERK_ST,NPC_MENTALBREAKER,5,200,0,5000,0,0,0
TAO_GUNKA,RUSH_ST,NPC_MENTALBREAKER,5,200,0,5000,0,0,0
TAO_GUNKA,BERSERK_ST,NPC_STUNATTACK,5,200,0,5000,0,0,0
TAO_GUNKA,RUSH_ST,NPC_STUNATTACK,5,200,0,5000,0,0,0
TAO_GUNKA,BERSERK_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
TAO_GUNKA,IDLE_ST,NPC_SUMMONSLAVE,1,1000,700,60000,NO_DISPEL,IF_SLAVENUM,2
TAMRUAN,IDLE_ST,NPC_EMOTION,1,200,0,5000,0,0,0
TAMRUAN,RUSH_ST,NPC_EMOTION,1,200,0,5000,0,0,0
TAMRUAN,BERSERK_ST,NPC_SILENCEATTACK,5,200,700,5000,NO_DISPEL,0,0
MIME_MONKEY,RUSH_ST,NPC_HALLUCINATION,1,50,500,5000,0,0,0
MIME_MONKEY,BERSERK_ST,NPC_HALLUCINATION,1,50,500,5000,0,0,0
MIME_MONKEY,RUSH_ST,SM_PROVOKE,10,50,600,5000,NO_DISPEL,0,0
MIME_MONKEY,BERSERK_ST,SM_PROVOKE,10,50,600,5000,NO_DISPEL,0,0
LEAF_CAT,BERSERK_ST,AL_HEAL,1,1000,500,5000,NO_DISPEL,IF_HP,30
LEAF_CAT,RUSH_ST,AL_HEAL,1,1000,500,5000,NO_DISPEL,IF_HP,30
LEAF_CAT,BERSERK_ST,AL_HEAL,1,1000,500,5000,NO_DISPEL,IF_COMRADEHP,60
LEAF_CAT,RUSH_ST,AL_HEAL,1,1000,500,5000,NO_DISPEL,IF_COMRADEHP,60
KRABEN,BERSERK_ST,NPC_COMBOATTACK,1,50,700,5000,NO_DISPEL,0,0
KRABEN,BERSERK_ST,NPC_CRITICALSLASH,1,50,500,5000,NO_DISPEL,0,0
KRABEN,BERSERK_ST,NPC_STUNATTACK,1,50,0,5000,NO_DISPEL,0,0
BACSOJIN,IDLE_ST,AL_TELEPORT,1,100,0,30000,0,0,0
BACSOJIN,BERSERK_ST,AS_VENOMDUST,8,400,0,0,0,0,0
